source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition
P42574	P56945	CASP3	BCAR1	True	True	True	True	False	True
P42574	P78344	CASP3	EIF4G2	True	True	True	True	False	True
P42574	O43432	CASP3	EIF4G3	True	True	True	True	False	True
P42574	P10415	CASP3	BCL2	True	False	True	True	False	True
P55212	Q14980	CASP6	NUMA1	True	True	True	True	False	True
P55212	P08670	CASP6	VIM	True	True	True	True	False	True
P17655	Q07817	CAPN2	BCL2L1	True	False	True	True	False	True
P42575	O95831	CASP2	AIFM1	True	True	False	True	True	False
P42575	Q13546	CASP2	RIPK1	True	True	False	True	True	False
Q13485	C0HMA1	SMAD4	MIR155HG	True	True	False	True	True	False
Q92851	Q13546	CASP10	RIPK1	True	False	True	True	False	True
Q92851	P55957	CASP10	BID	True	True	False	True	True	False
Q92547	Q13535	TOPBP1	ATR	True	True	False	True	True	False
Q14209	P06493	E2F2	CDK1	True	True	False	True	True	False
Q75NE6	P08670	MIR17HG	VIM	True	False	True	True	False	True
Q75NE6	Q14814	MIR17HG	MEF2D	True	False	True	True	False	True
O00141	P56696	SGK1	KCNQ4	True	True	False	True	True	False
Q15319	P23560	POU4F3	BDNF	True	True	False	True	True	False
Q92858	Q15319	ATOH1	POU4F3	True	True	False	True	True	False
Q15319	Q99684	POU4F3	GFI1	True	True	False	True	True	False
Q9UKN7	Q9P202	MYO15A	WHRN	True	True	False	True	True	False
P48431	Q92858	SOX2	ATOH1	True	True	False	True	True	False
Q92858	Q9BZE3	ATOH1	BARHL1	True	True	False	True	True	False
Q8WXG9	O43306	ADGRV1	ADCY6	True	False	True	True	False	True
Q0VDD5	Q07869	MIR22HG	PPARA	True	False	True	True	False	True
Q02535	Q92858	ID3	ATOH1	True	False	True	True	False	True
Q02363	Q92858	ID2	ATOH1	True	False	True	True	False	True
P46531	Q06710	NOTCH1	PAX8	True	True	False	True	True	False
P41134	Q92858	ID1	ATOH1	True	False	True	True	False	True
P15382	P56696	KCNE1	KCNQ4	True	True	False	True	True	False
P46531	Q6ZQN5	NOTCH1	FOXI2	True	False	True	True	False	True
P04628	Q6ZQN5	WNT1	FOXI2	True	False	True	True	False	True
Q01094	P38398	E2F1	BRCA1	True	True	False	True	True	False
O95071	P06401	UBR5	PGR	True	True	False	True	True	False
COMPLEX:P49459_Q9NS91	P12004	RAD18_UBE2A	PCNA	True	True	False	True	True	False
P58753	Q99836	TIRAP	MYD88	True	True	False	True	True	False
Q15475	Q02962	SIX1	PAX2	True	True	False	True	True	False
Q15475	Q99502	SIX1	EYA1	True	False	True	True	False	True
Q12951	Q15475	FOXI1	SIX1	True	True	False	True	True	False
Q96DC9	Q9Y4K3	OTUB2	TRAF6	True	False	True	True	False	True
O15530	P05129	PDPK1	PRKCG	True	True	False	True	True	False
Q15118	P05129	PDK1	PRKCG	True	True	False	True	True	False
Q96G74	Q13114	OTUD5	TRAF3	True	False	True	True	False	True
Q96FW1	Q13114	OTUB1	TRAF3	True	False	True	True	False	True
P78504	P46527	JAG1	CDKN1B	True	True	False	True	True	False
Q00535	P11234	CDK5	RALB	True	True	False	True	True	False
Q01094	Q15910	E2F1	EZH2	True	True	False	True	True	False
Q9NS23	P26927	RASSF1	MST1	True	True	False	True	True	False
Q9NS23	P24385	RASSF1	CCND1	True	False	True	True	False	True
O00716	P06493	E2F3	CDK1	True	True	False	True	True	False
Q14209	P14635	E2F2	CCNB1	True	True	False	True	True	False
P04628	P78504	WNT1	JAG1	True	True	False	True	True	False
P04628	P46531	WNT1	NOTCH1	True	True	False	True	True	False
P46531	P04628	NOTCH1	WNT1	True	True	False	True	True	False
P46531	Q92858	NOTCH1	ATOH1	True	False	True	True	False	True
P04628	P56178	WNT1	DLX5	True	True	False	True	True	False
Q15319	P20783	POU4F3	NTF3	True	True	False	True	True	False
P46531	Q5TA89	NOTCH1	HES5	True	True	False	True	True	False
P46531	P48431	NOTCH1	SOX2	True	True	False	True	True	False
P46531	P12644	NOTCH1	BMP4	True	True	False	True	True	False
P11233	Q15311	RALA	RALBP1	True	True	False	True	True	False
P01106	P15531	MYC	NME1	True	True	False	True	True	False
P11234	Q15311	RALB	RALBP1	True	True	False	True	True	False
Q9C0J9	Q06330	BHLHE41	RBPJ	True	True	False	True	True	False
Q12967	P11233	RALGDS	RALA	True	True	False	True	True	False
Q15311	P60953	RALBP1	CDC42	True	True	True	True	False	True
Q15311	P63000	RALBP1	RAC1	True	True	True	True	False	True
P04628	P52951	WNT1	GBX2	True	True	False	True	True	False
P04628	Q02962	WNT1	PAX2	True	True	False	True	True	False
P04628	Q06710	WNT1	PAX8	True	True	False	True	True	False
P04628	Q14469	WNT1	HES1	True	True	False	True	True	False
Q16873	Q06330	LTC4S	RBPJ	True	True	False	True	True	False
P46531	P78504	NOTCH1	JAG1	True	True	False	False	False	False
P78504	P46531	JAG1	NOTCH1	True	True	True	True	True	False
P46531	Q14469	NOTCH1	HES1	True	True	False	True	True	False
P04628	P48436	WNT1	SOX9	True	True	False	True	True	False
Q16873	P04637	LTC4S	TP53	True	True	False	True	True	False
P10721	P62993	KIT	GRB2	True	True	False	True	True	False
Q15475	P12644	SIX1	BMP4	True	True	False	True	True	False
Q15475	O15520	SIX1	FGF10	True	True	False	True	True	False
Q15475	P11487	SIX1	FGF3	True	True	False	True	True	False
Q99502	P11487	EYA1	FGF3	True	True	False	True	True	False
P56696	P58743	KCNQ4	SLC26A5	True	True	False	True	True	False
P22612	P56696	PRKACG	KCNQ4	True	True	False	True	True	False
Q15475	P23771	SIX1	GATA3	True	True	False	True	True	False
Q14164	Q92985	IKBKE	IRF7	True	True	False	True	True	False
P04626	P62993	ERBB2	GRB2	True	True	False	True	True	False
Q96AV8	A0AVK6	E2F7	E2F8	True	True	False	True	True	False
Q01094	P12004	E2F1	PCNA	True	True	False	True	True	False
P43250	Q06418	GRK6	TYRO3	True	True	False	True	True	False
P31751	P38936	AKT2	CDKN1A	True	True	True	True	True	False
P31749	P46527	AKT1	CDKN1B	True	True	True	True	False	True
P01116	P04049	KRAS	RAF1	True	True	False	True	True	False
P01135	P04626	TGFA	ERBB2	True	True	False	True	True	False
P11473	P42574	VDR	CASP3	True	True	False	True	True	False
Q9NS91	O43502	RAD18	RAD51C	True	True	False	True	True	False
P05129	P04049	PRKCG	RAF1	True	True	False	True	True	False
Q8N6T7	Q99708	SIRT6	RBBP8	True	True	False	True	True	False
O94782	P12004	USP1	PCNA	True	True	True	True	True	True
P61586	Q13393	RHOA	PLD1	True	True	False	True	True	False
Q13393	P61586	PLD1	RHOA	True	True	False	False	False	False
Q13164	P01106	MAPK7	MYC	True	True	False	True	True	False
P36888	P62993	FLT3	GRB2	True	True	False	True	True	False
O60733	P23219	PLA2G6	PTGS1	True	True	False	True	True	False
O60733	P35354	PLA2G6	PTGS2	True	True	False	True	True	False
Q96HF1	P56705	SFRP2	WNT4	True	False	True	True	False	True
Q8N474	P56705	SFRP1	WNT4	True	True	True	True	False	True
Q96HF1	P04628	SFRP2	WNT1	True	False	True	True	False	True
Q13394	Q13461	MAB21L1	FOXE3	True	True	False	True	True	False
P26367	P19022	PAX6	CDH2	True	True	False	True	True	False
P26367	Q8TF72	PAX6	SHROOM3	True	True	False	True	True	False
Q8N474	P09544	SFRP1	WNT2	True	False	True	True	False	True
Q8N474	P04628	SFRP1	WNT1	True	True	True	True	True	False
P55347	P26367	PKNOX1	PAX6	True	True	False	True	True	False
P26367	Q96HF1	PAX6	SFRP2	True	True	False	True	True	False
P26367	Q8N474	PAX6	SFRP1	True	True	False	True	True	False
P26367	P02751	PAX6	FN1	True	True	False	True	True	False
P26367	Q13394	PAX6	MAB21L1	True	True	False	True	True	False
Q14247	O00401	CTTN	WASL	True	True	False	True	True	False
P42574	Q13490	CASP3	BIRC2	True	False	True	False	False	False
Q13490	P42574	BIRC2	CASP3	True	False	True	True	False	True
P42575	P55957	CASP2	BID	True	True	False	True	True	False
P42574	P42575	CASP3	CASP2	True	True	False	True	True	False
COMPLEX:O15143_O15144_O15145_O15511_P59998_P61158_P61160_Q92747_Q9BPX5	P12830	ACTR2_ACTR3_ARPC1A_ARPC1B_ARPC2_ARPC3_ARPC4_ARPC5_ARPC5L	CDH1	True	True	False	True	True	False
Q9BXH1	Q07820	BBC3	MCL1	True	False	True	True	False	True
Q96PG8	Q07820	BBC3	MCL1	True	False	True	True	False	True
Q07820	Q16611	MCL1	BAK1	True	False	True	True	False	True
P12830	O15143	CDH1	ARPC1B	True	True	False	True	True	False
P55211	Q9NR09	CASP9	BIRC6	True	False	True	False	False	False
Q9NR09	P55211	BIRC6	CASP9	True	False	True	True	False	True
Q13794	Q96IK5	PMAIP1	GMCL1	True	False	True	True	False	True
O43521	Q07820	BCL2L11	MCL1	True	False	True	True	False	True
P08908	P62879	HTR1A	GNB2	True	True	False	True	True	False
P42345	O75385	MTOR	ULK1	True	False	True	True	False	True
P42345	Q15382	MTOR	RHEB	True	False	False	False	False	False
Q15382	P42345	RHEB	MTOR	True	True	False	True	True	False
COMPLEX:O94817_Q9H1Y0	Q676U5	ATG12_ATG5	ATG16L1	True	True	False	True	True	False
P49815	Q15382	TSC2	RHEB	True	True	True	True	False	True
P49815	Q92574	TSC2	TSC1	True	True	True	True	True	False
Q92574	P49815	TSC1	TSC2	True	True	False	False	False	False
COMPLEX:O43741_P54619_P54646_Q13131_Q9UGI9_Q9UGJ0_Q9Y478	P49815	PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	TSC2	True	True	False	True	True	False
O95352	Q9GZQ8	ATG7	MAP1LC3B	True	True	False	True	True	False
P61586	O60610	RHOA	DIAPH1	True	True	False	True	True	False
O00401	O15143	WASL	ARPC1B	True	True	False	True	True	False
P60953	O00401	CDC42	WASL	True	True	False	True	True	False
P62993	O00401	GRB2	WASL	True	True	False	True	True	False
P61586	O75116	RHOA	ROCK2	True	True	False	True	True	False
P08581	Q14247	MET	CTTN	True	True	False	True	True	False
P31749	P49815	AKT1	TSC2	True	False	True	True	False	True
Q13794	Q07820	PMAIP1	MCL1	True	False	True	True	False	True
P07949	P29353	RET	SHC1	True	True	False	True	True	False
P04629	P29353	NTRK1	SHC1	True	True	False	True	True	False
COMPLEX:O94817_Q9H1Y0	Q9GZQ8	ATG12_ATG5	MAP1LC3B	True	True	False	True	True	False
P07949	P62993	RET	GRB2	True	True	False	True	True	False
O95352	Q9H0Y0	ATG7	ATG10	True	True	False	True	True	False
O95352	O94817	ATG7	ATG12	True	True	False	True	True	False
O94817	Q9H1Y0	ATG12	ATG5	True	True	False	True	True	False
P50150	Q96EV4	GNG4	Q96EV4	True	False	False	False	False	False
Q9GZQ8	Q9NT62	MAP1LC3B	ATG3	True	True	False	False	False	False
Q9NT62	Q9GZQ8	ATG3	MAP1LC3B	True	True	False	True	True	False
Q96RR4	P54619	CAMKK2	PRKAG1	True	True	False	True	True	False
Q99801	Q13547	NKX3-1	HDAC1	True	False	True	True	False	True
P10275	Q99801	AR	NKX3-1	True	True	False	True	True	False
Q99801	P10275	NKX3-1	AR	True	False	True	False	False	False
Q12778	P38936	FOXO1	CDKN1A	True	True	True	True	True	False
Q12778	Q86UR1	FOXO1	NOXA1	True	True	False	True	True	False
P04049	Q13188	RAF1	STK3	True	False	True	True	False	True
COMPLEX:O75143_O75385_Q8IYT8_Q8TDY2_Q9BSB4	Q8NEB9	ATG101_ATG13_RB1CC1_ULK1_ULK2	PIK3C3	True	True	False	True	True	False
O75461	Q99708	E2F6	RBBP8	True	False	True	True	False	True
Q9C0C9	O43541	UBE2O	SMAD6	True	False	True	True	False	True
P42574	Q14980	CASP3	NUMA1	True	True	True	True	False	True
Q92843	Q13323	BCL2L2	BIK	True	False	True	True	False	True
P63167	O43521	DYNLL1	BCL2L11	True	False	True	True	False	True
O15519	Q92851	CFLAR	CASP10	True	False	True	True	False	True
P55210	P08670	CASP7	VIM	True	True	True	True	False	True
P04637	P53355	TP53	DAPK1	True	True	False	False	False	False
P55210	P19438	CASP7	TNFRSF1A	True	True	True	True	False	True
P55210	P16144	CASP7	ITGB4	True	True	True	True	False	True
P42574	P08670	CASP3	VIM	True	True	True	True	False	True
P42574	Q14790	CASP3	CASP8	True	True	False	False	False	False
Q14790	P42574	CASP8	CASP3	True	True	False	True	True	False
Q92859	P12644	NEO1	BMP4	True	False	True	True	False	True
P42574	Q92851	CASP3	CASP10	True	True	False	False	False	False
Q92851	P42574	CASP10	CASP3	True	True	False	True	True	False
P42574	P49023	CASP3	PXN	True	False	True	True	False	True
P62136	Q92934	PPP1CA	BAD	True	True	False	True	True	False
P42574	Q05397	CASP3	PTK2	True	False	True	True	False	True
COMPLEX:P23511_P25208_Q13952	P24522	NFYA_NFYB_NFYC	GADD45A	True	True	False	True	True	False
O43521	Q16548	BCL2L11	BCL2A1	True	False	True	True	False	True
Q07817	O14727	BCL2L1	APAF1	True	True	True	True	False	True
O43521	P21796	BCL2L11	VDAC1	True	True	False	True	True	False
Q07817	P21796	BCL2L1	VDAC1	True	False	True	True	False	True
Q16611	P21796	BAK1	VDAC1	True	True	False	True	True	False
Q07812	P21796	BAX	VDAC1	True	True	False	True	True	False
Q99835	P57679	SMO	EVC	True	True	False	True	True	False
P53355	P04637	DAPK1	TP53	True	True	False	True	True	False
O43293	P40429	DAPK3	RPL13A	True	True	True	True	False	True
Q8N726	Q07817	CDKN2A	BCL2L1	True	False	True	True	False	True
P42771	Q07817	CDKN2A	BCL2L1	True	False	True	True	False	True
Q15796	P53355	SMAD2	DAPK1	True	True	False	True	True	False
Q8IZJ1	Q9Y5P8	UNC5B	PPP2R3B	True	True	False	True	True	False
P45983	P10415	MAPK8	BCL2	True	True	True	True	False	True
Q15382	Q9BVC4	RHEB	MLST8	True	True	False	True	True	False
Q9BSB4	O75143	ATG101	ATG13	True	True	False	True	True	False
Q13794	Q07812	PMAIP1	BAX	True	True	False	True	True	False
P41743	Q92934	PRKCI	BAD	True	False	True	True	False	True
Q0VDD5	P61244	MIR22HG	MAX	True	False	True	True	False	True
P53355	Q15139	DAPK1	PRKD1	True	True	False	True	True	False
Q86YT6	P53355	MIB1	DAPK1	True	False	True	True	False	True
P53355	Q14457	DAPK1	BECN1	True	True	True	True	True	False
P53355	Q16623	DAPK1	STX1A	True	False	True	True	False	True
P53355	P62753	DAPK1	RPS6	True	False	True	True	False	True
Q9BXH1	Q16548	BBC3	BCL2A1	True	False	True	True	False	True
Q96PG8	Q16548	BBC3	BCL2A1	True	False	True	True	False	True
Q9BXH1	Q07812	BBC3	BAX	True	True	False	True	True	False
Q96PG8	Q07812	BBC3	BAX	True	True	False	True	True	False
P07900	P53355	HSP90AA1	DAPK1	True	True	False	True	True	False
O00198	Q07817	HRK	BCL2L1	True	False	True	True	False	True
O00198	P10415	HRK	BCL2	True	False	True	True	False	True
Q15382	Q14318	RHEB	FKBP8	True	False	True	True	False	True
Q14318	P42345	FKBP8	MTOR	True	False	True	True	False	True
Q13794	Q16548	PMAIP1	BCL2A1	True	False	True	True	False	True
Q05513	Q13158	PRKCZ	FADD	True	True	True	True	False	True
C0HMD6	P42575	PIDD1	CASP2	True	True	False	True	True	False
Q9HB75	P42575	PIDD1	CASP2	True	True	False	True	True	False
C0HMD6	Q9Y6K9	PIDD1	IKBKG	True	True	False	True	True	False
Q9HB75	Q9Y6K9	PIDD1	IKBKG	True	True	False	True	True	False
C0HMD6	Q13158	PIDD1	FADD	True	False	False	False	False	False
Q9HB75	Q13158	PIDD1	FADD	True	False	False	False	False	False
C0HMD6	Q8WXG6	PIDD1	MADD	True	False	False	False	False	False
Q9HB75	Q8WXG6	PIDD1	MADD	True	False	False	False	False	False
Q75NE6	P23458	MIR17HG	JAK1	True	False	True	True	False	True
P51812	Q8N122	RPS6KA3	RPTOR	True	True	False	True	True	False
COMPLEX:O43741_P54619_P54646_Q13131_Q9UGI9_Q9UGJ0_Q9Y478	Q8N122	PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	RPTOR	True	False	True	True	False	True
P25445	Q9UKL3	FAS	CASP8AP2	True	True	False	True	True	False
Q15418	Q8N122	RPS6KA1	RPTOR	True	True	False	True	True	False
Q14790	Q9UKL3	CASP8	CASP8AP2	True	True	False	False	False	False
Q9UKL3	Q14790	CASP8AP2	CASP8	True	True	False	True	True	False
COMPLEX:P40429	O43293	RPL13A	DAPK3	True	False	True	True	False	True
Q02750	P27361	MAP2K1	MAPK3	True	True	False	True	True	False
P27361	P51812	MAPK3	RPS6KA3	True	True	False	True	True	False
P28482	Q15418	MAPK1	RPS6KA1	True	True	False	True	True	False
O43293	P24844	DAPK3	MYL9	True	True	False	True	True	False
P28482	P51812	MAPK1	RPS6KA3	True	True	False	True	True	False
Q13485	P53355	SMAD4	DAPK1	True	True	False	True	True	False
P28482	P53355	MAPK1	DAPK1	True	True	False	True	True	False
P53355	P28482	DAPK1	MAPK1	True	False	True	False	False	False
P12931	P53355	SRC	DAPK1	True	False	True	True	False	True
P10586	P53355	PTPRF	DAPK1	True	True	False	True	True	False
COMPLEX:P67775_Q15172_Q15257	P53355	PPP2CA_PPP2R5A_PTPA	DAPK1	True	True	False	True	True	False
P84022	P53355	SMAD3	DAPK1	True	True	False	True	True	False
O43293	P53355	DAPK3	DAPK1	True	False	False	False	False	False
P53355	O43293	DAPK1	DAPK3	True	True	False	True	True	False
P53355	P49815	DAPK1	TSC2	True	True	True	True	False	True
P27361	P53355	MAPK3	DAPK1	True	True	False	True	True	False
P53355	P27361	DAPK1	MAPK3	True	False	True	False	False	False
Q92859	P53355	NEO1	DAPK1	True	True	False	True	True	False
P10301	P04049	RRAS	RAF1	True	True	False	True	True	False
Q8IZJ1	P53355	UNC5B	DAPK1	True	True	True	True	True	False
Q15418	P53355	RPS6KA1	DAPK1	True	False	True	True	False	True
P51812	P53355	RPS6KA3	DAPK1	True	False	True	True	False	True
P04049	Q02750	RAF1	MAP2K1	True	True	False	True	True	False
Q02750	P04049	MAP2K1	RAF1	True	True	False	False	False	False
P06396	P63261	GSN	ACTG1	True	True	False	True	True	False
O43293	P04150	DAPK3	NR3C1	True	True	False	True	True	False
O43293	Q96A00	DAPK3	PPP1R14A	True	True	False	True	True	False
O43293	O14974	DAPK3	PPP1R12A	True	False	True	True	False	True
P35222	Q9UIK4	CTNNB1	DAPK2	True	False	True	True	False	True
O43293	P10275	DAPK3	AR	True	True	False	True	True	False
P04637	P62736	TP53	ACTA2	True	True	False	True	True	False
Q13464	O43293	ROCK1	DAPK3	True	True	False	True	True	False
Q96A00	P62136	PPP1R14A	PPP1CA	True	False	True	True	False	True
COMPLEX:P40429	P53355	RPL13A	DAPK1	True	False	True	True	False	True
P53355	Q9Y490	DAPK1	TLN1	True	False	True	True	False	True
Q9Y490	P05556	TLN1	ITGB1	True	True	False	True	True	False
P53355	P26006	DAPK1	ITGA3	True	False	True	True	False	True
P53355	Q8N726	DAPK1	CDKN2A	True	True	False	True	True	False
P53355	P42771	DAPK1	CDKN2A	True	True	False	True	True	False
P60953	Q9Y6R4	CDC42	MAP3K4	True	True	False	True	True	False
P63000	Q13233	RAC1	MAP3K1	True	True	False	True	True	False
P40763	P41221	STAT3	WNT5A	True	True	False	True	True	False
P63000	Q9Y6R4	RAC1	MAP3K4	True	True	False	True	True	False
Q13315	Q14676	ATM	MDC1	True	True	False	True	True	False
Q14676	Q13315	MDC1	ATM	True	True	False	False	False	False
P08047	P41221	SP1	WNT5A	True	True	False	True	True	False
P04637	Q9BRQ8	TP53	AIFM2	True	True	False	True	True	False
P04637	Q9NQW6	TP53	ANLN	True	False	True	True	False	True
P04637	P08183	TP53	ABCB1	True	True	True	True	False	True
P04637	Q99856	TP53	ARID3A	True	True	False	True	True	False
P04637	O14514	TP53	ADGRB1	True	True	False	True	True	False
P04637	P25054	TP53	APC	True	True	True	True	False	True
COMPLEX:P23511_P25208_Q13952	P35638	NFYA_NFYB_NFYC	DDIT3	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	P0DPQ6	NFYA_NFYB_NFYC	DDIT3	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	P27797	NFYA_NFYB_NFYC	CALR	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	Q15011	NFYA_NFYB_NFYC	HERPUD1	True	True	False	True	True	False
Q15717	Q96EB6	ELAVL1	SIRT1	True	True	False	True	True	False
O96017	Q15717	CHEK2	ELAVL1	True	True	True	True	True	False
C0HMA1	P17947	MIR155HG	SPI1	True	False	True	True	False	True
O00716	P14635	E2F3	CCNB1	True	True	False	True	True	False
O14757	P30291	CHEK1	WEE1	True	True	True	True	True	False
Q01094	O75530	E2F1	EED	True	True	False	True	True	False
P41221	Q14332	WNT5A	FZD2	True	True	True	True	True	False
COMPLEX:P23511_P25208_Q13952	P16035	NFYA_NFYB_NFYC	TIMP2	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	P30305	NFYA_NFYB_NFYC	CDC25B	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	P20248	NFYA_NFYB_NFYC	CCNA2	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	P30304	NFYA_NFYB_NFYC	CDC25A	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	P12004	NFYA_NFYB_NFYC	PCNA	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	P09619	NFYA_NFYB_NFYC	PDGFRB	True	True	False	True	True	False
COMPLEX:P23511_P25208_Q13952	P53350	NFYA_NFYB_NFYC	PLK1	True	True	False	True	True	False
Q75NE6	P38936	MIR17HG	CDKN1A	True	False	True	True	False	True
Q99835	Q86UK5	SMO	EVC2	True	True	False	True	True	False
COMPLEX:O00327_O15516	P23025	BMAL1_CLOCK	XPA	True	True	False	True	True	False
Q9UHX1	P01106	PUF60	MYC	True	False	True	True	False	True
Q9UHX1	Q96AE4	PUF60	FUBP1	True	False	True	True	False	True
COMPLEX:P50613_P51946_P51948	P10827	CCNH_CDK7_MNAT1	THRA	True	True	False	True	True	False
P31749	P38936	AKT1	CDKN1A	True	True	True	True	True	False
P50613	P14921	CDK7	ETS1	True	True	False	True	True	False
P04637	Q99445	TP53	GML	True	True	False	True	True	False
Q96AE4	P01106	FUBP1	MYC	True	True	False	True	True	False
Q01094	P38936	E2F1	CDKN1A	True	True	False	False	False	False
COMPLEX:P50613_P51946_P51948	P50613	CCNH_CDK7_MNAT1	CDK7	True	True	False	True	True	False
Q9UF56	Q49AN0	FBXL17	CRY2	True	False	True	True	False	True
P51608	O15534	MECP2	PER1	True	True	False	True	True	False
P51608	O15055	MECP2	PER2	True	True	False	True	True	False
COMPLEX:P08887_P40189	O60674	IL6R_IL6ST	JAK2	True	True	False	True	True	False
O00716	Q8N726	E2F3	CDKN2A	True	True	True	True	True	False
O00716	P42771	E2F3	CDKN2A	True	True	True	True	True	False
Q9BPZ3	O15534	PAIP2	PER1	True	False	True	True	False	True
P78543	O15534	BTG2	PER1	True	False	True	True	False	True
Q14201	O15055	BTG3	PER2	True	False	True	True	False	True
Q9BPZ3	O15055	PAIP2	PER2	True	False	True	True	False	True
P04637	Q00597	TP53	FANCC	True	True	False	True	True	False
Q16254	Q9HAW4	E2F4	CLSPN	True	False	True	True	False	True
Q14209	Q8N726	E2F2	CDKN2A	True	True	False	True	True	False
Q14209	P42771	E2F2	CDKN2A	True	True	False	True	True	False
P06493	P38398	CDK1	BRCA1	True	True	False	True	True	False
Q01094	Q9H211	E2F1	CDT1	True	True	False	True	True	False
Q9ULC3	Q9UMX1	RAB23	SUFU	True	True	False	True	True	False
Q01094	Q8N726	E2F1	CDKN2A	True	True	True	True	True	False
Q8N726	Q01094	CDKN2A	E2F1	True	False	True	False	False	False
P42771	Q01094	CDKN2A	E2F1	True	False	True	False	False	False
Q01094	P42771	E2F1	CDKN2A	True	True	True	True	True	False
COMPLEX:P63208_Q13616_Q9UKT7	Q16526	CUL1_FBXL3_SKP1	CRY1	True	False	True	True	False	True
COMPLEX:P63208_Q13616_Q9UKT7	Q49AN0	CUL1_FBXL3_SKP1	CRY2	True	False	True	True	False	True
Q14209	P12004	E2F2	PCNA	True	True	False	True	True	False
O75461	P38398	E2F6	BRCA1	True	False	True	True	False	True
COMPLEX:P06493_P14635	P38398	CCNB1_CDK1	BRCA1	True	True	False	True	True	False
COMPLEX:P24864_P24941	Q99728	CCNE1_CDK2	BARD1	True	False	False	False	False	False
O75461	P45973	E2F6	CBX5	True	False	True	True	False	True
Q9NPD8	Q9NW38	UBE2T	FANCL	True	True	False	False	False	False
P04637	P14210	TP53	HGF	True	True	False	True	True	False
